[14-May-2022 19:01:54 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:54 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:01:55 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:01:55 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:55 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:01:56 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:01:56 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:56 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:01:57 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:02:10 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:02:10 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:02:10 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:14 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:14 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:14 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:15 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:03:16 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[14-May-2022 19:05:42 UTC] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[14-May-2022 19:05:42 UTC] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[14-May-2022 19:05:42 UTC] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:12:42 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:12:42 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:12:43 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:13:00 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 17:13:00 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:14:50 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:14:50 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:14:50 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:15:07 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 17:15:07 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:15:25 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 12:15:42 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 12:16:04 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:16:04 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:16:04 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 17:16:20 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:16:37 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 12:18:57 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:18:57 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:18:57 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:19:15 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 17:19:15 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:19:32 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 12:21:05 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:21:05 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:21:05 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 17:21:19 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:21:37 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 12:23:19 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:23:19 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:23:19 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:23:37 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 17:23:37 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:23:38 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:23:38 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:23:38 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:23:56 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:23:56 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:23:56 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:24:13 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 17:24:13 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:25:57 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:25:57 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:25:57 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:26:16 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:26:16 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:26:16 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:26:33 America/Mexico_City] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\ClsMsSql.php on line 35
[16-May-2022 17:26:33 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 17:26:33 UTC] PHP Fatal error:  Maximum execution time of 30 seconds exceeded in C:\OsGc\Mod\modOSGeneral.php on line 7
[16-May-2022 12:27:04 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[16-May-2022 12:27:04 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:27:04 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:29:03 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:29:03 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:29:19 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:29:19 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:29:20 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:29:20 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 12:30:30 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[16-May-2022 12:30:30 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[16-May-2022 18:12:59 UTC] PHP Notice:  Undefined index: var in C:\OsGc\Ctr\ctrLogin.php on line 17
[18-May-2022 16:28:25 UTC] PHP Notice:  Undefined index: var in C:\OsGc\Ctr\ctrLogin.php on line 17
[20-May-2022 09:53:51 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 09:53:51 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 765
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 765
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 765
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 768
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 768
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 768
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 769
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 769
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 769
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 770
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 770
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 770
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 771
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 771
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 771
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 772
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 772
[20-May-2022 09:53:51 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 772
[20-May-2022 09:53:52 America/Mexico_City] PHP Notice:  Undefined index: Servidor in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 09:53:52 America/Mexico_City] PHP Notice:  Undefined index: Usuario in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 09:53:52 America/Mexico_City] PHP Notice:  Undefined index: Datos in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 09:53:52 America/Mexico_City] PHP Notice:  Undefined index: Passw in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 09:53:52 America/Mexico_City] PHP Notice:  Undefined index: tbl in C:\OsGc\Ctr\ctrOSGeneral.php on line 56
[20-May-2022 09:53:52 America/Mexico_City] PHP Notice:  Undefined index: fil in C:\OsGc\Ctr\ctrOSGeneral.php on line 56
[20-May-2022 09:53:52 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[20-May-2022 09:53:52 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 09:53:52 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 09:56:42 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 368
[20-May-2022 09:56:49 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 09:56:49 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 10:04:02 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 10:04:02 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 10:04:21 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 304
[20-May-2022 10:04:24 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 10:04:25 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 10:04:49 America/Mexico_City] PHP Notice:  Undefined index: Servidor in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 10:04:49 America/Mexico_City] PHP Notice:  Undefined index: Usuario in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 10:04:49 America/Mexico_City] PHP Notice:  Undefined index: Datos in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 10:04:49 America/Mexico_City] PHP Notice:  Undefined index: Passw in C:\OsGc\Mod\modOSGeneral.php on line 165
[20-May-2022 10:04:49 America/Mexico_City] PHP Notice:  Undefined index: Os in C:\OsGc\Ctr\ctrOSGeneral.php on line 51
[20-May-2022 10:04:49 America/Mexico_City] PHP Notice:  Undefined index: estdoc in C:\OsGc\Ctr\ctrOSGeneral.php on line 51
[20-May-2022 10:04:49 America/Mexico_City] PHP Warning:  sqlsrv_query() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 264
[20-May-2022 10:04:49 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 10:04:49 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 10:06:48 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 10:06:48 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 10:07:04 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 368
[20-May-2022 10:07:13 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 10:07:13 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 10:08:27 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 10:08:27 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 11:16:43 America/Mexico_City] PHP Warning:  sqlsrv_fetch_array() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 268
[20-May-2022 11:16:43 America/Mexico_City] PHP Warning:  sqlsrv_free_stmt() expects parameter 1 to be resource, bool given in C:\OsGc\ClsMsSql.php on line 272
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 765
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 765
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 765
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 768
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 768
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 768
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 769
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 769
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 769
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Undefined offset: 0 in C:\OsGc\Mod\modOSGeneral.php on line 770
[20-May-2022 11:16:43 America/Mexico_City] PHP Notice:  Trying to access array offset on value of type null in C:\OsGc\Mod\modOSGeneral.php on line 770
